Key_0_0,D130,D517,D771,D244,D93,D92,D445,D233,D899,D57,Key_1_2
k2639,0.194444444,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,k1766
k2931,0.166666667,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,k2167
k3004,0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0176,k452
k967,0.0278,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0,k2004
k940,0.0833,0.0,0.0,0.0,0.0952,0.0526,0.0,0.011,0.0,0.0176,k341
k1783,0.194444444,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0176,k2042
k1859,0.0833,0.0,0.0,0.0,0.0,0.105263158,0.0,0.011,0.0,0.0,k2968
k226,0.111111111,0.0,0.0,0.0,0.0952,0.157894737,0.0,0.011,0.0,0.0527,k1977
k1964,0.166666667,0.0,0.0,0.0,0.142857143,0.0526,0.0,0.011,0.0,0.0,k4
k644,0.111111111,0.0,0.0,0.0,0.19047619,0.0526,0.0,0.011,0.0,0.0702,k2717
k2688,0.0278,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0,k658
k1941,0.0,0.069,0.0,0.0,0.142857143,0.0,0.0667,0.011,0.0,0.0729,k1149
k2029,0.0833,0.0,0.0,0.0,0.0476,0.0,0.1,0.011,0.0,0.219349781,k39
k601,0.0833,0.0345,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.03,k2242
k393,0.138888889,0.0,0.0,0.0,0.0476,0.157894737,0.0,0.011,0.0,0.0,k2442
k579,0.305555556,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0294,0.0351,k123
k1423,0.138888889,0.0,0.0,0.0,0.0476,0.105263158,0.0,0.011,0.0,0.0176,k2487
k2886,0.138888889,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0176,k1009
k182,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0667,0.011,0.0,0.166666672,k581
k1020,0.138888889,0.069,0.0,0.0,0.0476,0.0526,0.0333,0.011,0.0,0.149105638,k3325
k2813,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,k75
k3235,0.0556,0.069,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.0,k1573
k2207,0.111111111,0.0,0.0,0.0,0.0952,0.0,0.0,0.011,0.0,0.0,k3111
k2427,0.25,0.0,0.0,0.0,0.0476,0.0,0.0,0.011,0.0,0.0,k3050
k402,0.138888889,0.0,0.0,0.0,0.0952,0.105263158,0.0,0.011,0.0,0.0176,k2412
k1241,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.077,k2770
k1953,0.0278,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.0,k2537
k2194,0.0833,0.0,0.0,0.0,0.0,0.0526,0.0,0.011,0.0,0.0419,k501
k3304,0.0278,0.0,0.0,0.0,0.0,0.0526,0.0667,0.011,0.0,0.166666672,k645
