Key_2_5,D704,D250,D867,D755,D663,D191,D522,D528,D185,D563,Key_3_18
k3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772
k614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822
k2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198
k1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288
k2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17532136,0.0,937
k66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960
k1049,0.0,0.0,0.0,0.0,0.0,0.143716662,0.0,0.0,0.0,0.0,547
k766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353
k932,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,1399
k530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319
k2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2752
k1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801
k306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,754
k403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161918074,0.0,164
k317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385
k2999,0.0,0.0,0.0,0.0,0.192307692,0.0737,0.0,0.0,0.473289166,0.0,1586
k2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775
k2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145572448,0.0,3260
k2661,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,2009
k1321,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,1602
k1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368
k489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313
k3400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161279822,0.0,1250
k534,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392046107,0.0,583
