Key_2_9,D459,D132,D30,D9,D13,D152,D211,D124,D21,D802,Key_3_30
k1864,0.0,0.0,0.10834515,0.757134028,0.0,0.272727273,0.0,0.0,0.00719,0.0,3010
k1706,0.0,0.0,0.0796,0.730734087,0.0,0.227272727,0.0,0.0,0.00505,0.0,1665
k59,0.0,0.0,0.25603145,0.687762121,0.0,0.0909,0.0,0.0,0.0074,0.0,1824
k1252,0.0,0.0,0.28454736,0.70508763,0.0,0.0758,0.859622722,0.0,0.00427,0.05,1660
k1910,0.0,0.0,0.20404282,0.722136761,0.0,0.121212121,0.0,0.0,0.00604,0.025,2944
k147,0.111111111,0.0,0.19816872,0.713000997,0.0,0.151515152,0.0,0.0,0.00645,0.025,3389
k2813,0.0,0.0,0.22394712,0.735825744,0.0,0.181818182,0.0,0.0,0.016,0.05,821
k2455,0.0,0.0,0.34076783,0.808510708,0.0,0.166666667,0.931703832,0.0,0.00561,0.0,1051
k3150,0.111111111,0.0,0.19279999,0.713965622,0.0,0.242424242,0.0,0.0,0.01,0.075,942
k1843,0.0,0.0,0.27169693,0.800240986,0.0,0.212121212,0.0,0.0,0.00561,0.0,2056
k2657,0.0,0.0,0.40108854,0.687510168,0.0,0.0,0.0,0.0,0.0347,0.0,2280
k240,0.0,0.0833,0.1884207,0.902560961,0.0,0.0455,0.0,0.0,0.0108,0.175,2241
k1074,0.444444444,0.0,0.20315248,0.78738198,0.0,0.181818182,0.0,0.0,0.00861,0.075,1422
k1557,0.0,0.0,0.21303681,0.686442595,0.0,0.0606,0.0,0.0,0.00946,0.075,2204
k1015,0.0,0.0,0.43287489,0.692423877,0.0,0.166666667,0.0,0.0,0.00314,0.025,2784
k2153,0.0,0.0,0.17347814,0.786586689,0.0323,0.393939394,0.0,0.0,0.0177,0.0,2618
k359,0.0,0.0,0.27550399,0.714775998,0.0,0.151515152,0.0,0.0,0.00875,0.0,958
k1769,0.0,0.0,0.26897609,0.81257277,0.0,0.166666667,0.0,0.0,0.00861,0.0,65
k2841,0.0,0.0,0.22026208,0.709095749,0.0,0.0606,0.0,0.0,0.00881,0.125,2951
k1924,0.0,0.0,0.24493591,0.711845981,0.0,0.121212121,0.0,0.0,0.00914,0.025,1562
k567,0.0,0.0,0.24892914,0.747301632,0.0,0.212121212,0.894751243,0.0,0.00441,0.0,2323
k258,0.0,0.0,0.22016425,0.692280922,0.0,0.0909,0.825695046,0.0,0.00646,0.05,2969
k333,0.0,0.0,0.34911734,0.671653956,0.0,0.0909,0.775198747,0.0,0.00332,0.0,1408
k1938,0.0,0.0,0.2011368,0.712166884,0.0,0.242424242,0.0,0.225885303,0.0156,0.05,2504
k793,0.0,0.166666667,0.51713645,0.839993309,0.0323,0.181818182,0.0,0.0,0.00298,0.05,1716
k999,0.222222222,0.0,0.13130903,0.827026149,0.0968,0.212121212,0.0,0.0,0.0256,0.0,148
k2984,0.0,0.0,0.25373217,0.708891193,0.0,0.0152,0.0,0.0,0.00597,0.025,1347
k429,0.0,0.0,0.18159324,0.755522962,0.0645,0.151515152,0.0,0.0,0.0117,0.075,1839
k1773,0.0,0.0,0.17261519,0.753583949,0.0,0.0758,0.0,0.0,0.00665,0.175,415
k321,0.0,0.0,0.5,0.630557489,0.0,0.0,0.0,0.0,0.387419388,0.0,517
k1578,0.0,0.0,0.16640155,0.733207901,0.0,0.0909,0.833812151,0.0,0.00798,0.0,77
k2652,0.0,0.333333333,0.27958518,0.902115441,0.0968,0.0606,0.0,0.0,0.00884,0.075,1032
k1061,0.111111111,0.0,0.36351988,0.651411944,0.0,0.0909,0.804763859,0.0,0.00445,0.0,1197
k1380,0.0,0.0,0.15491256,0.719431016,0.0,0.0,0.882773192,0.0,0.00514,0.05,2458
k2693,0.0,0.0,0.23660718,0.719258313,0.0,0.0455,0.90292915,0.0,0.00493,0.05,3111
k142,0.0,0.0,0.0875,0.727668311,0.0,0.151515152,0.0,0.0,0.00475,0.0,792
k113,0.111111111,0.0,0.20330219,0.697785481,0.0,0.257575758,0.0,0.0,0.00988,0.025,127
k1327,0.0,0.0,0.43924335,0.700855047,0.0,0.151515152,0.0,0.0,0.00314,0.0,2697
k2333,0.111111111,0.0,0.27489802,0.714350653,0.0,0.0303,0.0,0.0,0.00596,0.025,1985
k1263,0.0,0.0,0.25452784,0.760034833,0.0,0.121212121,0.85823947,0.0,0.00423,0.025,1643
k389,0.0,0.0,0.0774,0.749277629,0.0,0.0303,0.0,0.0,0.0154,0.0,2765
k837,0.0,0.0,0.39387852,0.742873643,0.0,0.0,0.0,0.0,0.0632,0.0,1081
k1625,0.222222222,0.0,0.29385006,0.767829364,0.0,0.166666667,0.0,0.0,0.00519,0.025,433
k192,0.0,0.0,0.25,0.687533828,0.0,0.0303,0.0,0.0,0.00521,0.0,7
k1857,0.111111111,0.0833,0.28511786,0.710227603,0.0,0.166666667,0.0,0.0,0.0174,0.0,14
k715,0.111111111,0.0,0.19992726,0.708004248,0.0,0.121212121,0.0,0.0,0.0113,0.075,2154
k63,0.0,0.0,0.32194847,0.712347704,0.0,0.106060606,0.85212884,0.0,0.00688,0.05,585
k2095,0.0,0.0,0.0794,0.782538026,0.0,0.318181818,0.0,0.0,0.0052,0.0,1958
k1584,0.111111111,0.0,0.14658107,0.770737482,0.0,0.136363636,0.0,0.0,0.025,0.05,84
k499,0.333333333,0.0,0.22242221,0.755598192,0.0,0.272727273,0.0,0.0,0.00737,0.25,2668
k1616,0.0,0.0,0.30257705,0.708522625,0.0323,0.0,0.0,0.0,0.0304,0.0,731
k501,0.888888889,0.0,0.0661,0.747875599,0.0,0.212121212,0.896043291,0.0,0.0358,0.05,2767
k3346,0.0,0.0833,0.42189303,0.621339872,0.0,0.0,0.0,0.0,0.00962,0.025,2339
k3053,0.111111111,0.0,0.34152195,0.756222618,0.0323,0.212121212,0.0,0.0,0.00579,0.1,2652
k3360,0.222222222,0.0,0.233236,0.824805971,0.0,0.196969697,0.0,0.0,0.00654,0.0,1527
k2133,0.0,0.0,0.43819264,0.69016419,0.0,0.0303,0.824752611,0.0,0.00404,0.05,2928
k3245,0.0,0.0,0.10698558,0.745312772,0.0,0.303030303,0.0,0.0,0.00696,0.0,258
k1158,0.0,0.0,0.18074958,0.813190267,0.0,0.0606,0.0,0.0,0.0111,0.05,119
k152,0.0,0.0,0.80641371,0.760946358,0.0,0.0,0.0,0.0,0.00692,0.05,443
k1391,0.111111111,0.0,0.25419959,0.771461334,0.0645,0.303030303,0.0,0.0,0.00712,0.05,2106
k2014,0.0,0.0,0.25926253,0.686782679,0.0,0.0152,0.0,0.0,0.00791,0.0,1278
k2764,0.0,0.0,0.33920842,0.742753505,0.0,0.151515152,0.0,0.0,0.00369,0.0,1986
k745,0.0,0.0,0.2401859,0.771372896,0.0,0.196969697,0.0,0.0,0.0161,0.025,2012
k1464,0.222222222,0.0,0.17581029,0.741322914,0.0,0.257575758,0.0,0.0,0.00499,0.0,3101
k2988,0.222222222,0.0,0.19294983,0.743988039,0.0,0.121212121,0.0,0.0,0.0123,0.1,3405
k195,0.222222222,0.0,0.21482256,0.733739142,0.0,0.181818182,0.0,0.0,0.00583,0.05,725
k1767,0.0,0.416666667,0.20237711,0.949464476,0.290322581,0.393939394,0.0,0.0,0.0213,0.05,331
k285,0.111111111,0.0833,0.25393918,0.783631365,0.0,0.121212121,0.0,0.0,0.0091,0.075,1299
k3185,0.0,0.0,0.21223903,0.7130219,0.0,0.257575758,0.0,0.0,0.00851,0.025,2059
k3372,0.0,0.0,0.34550598,0.726078609,0.0,0.0303,0.854697737,0.0,0.00489,0.0,1930
k370,0.0,0.0,0.24085791,0.783156097,0.0,0.272727273,0.0,0.0,0.00731,0.025,324
k1865,0.0,0.0,0.45086995,0.668211419,0.0,0.0303,0.0,0.0,0.00849,0.025,631
k1426,0.0,0.0,0.27611431,0.65330915,0.0,0.0303,0.0,0.0,0.00408,0.075,2864
k684,0.0,0.0,0.3110328,0.796797071,0.129032258,0.0303,0.0,0.0,0.00314,0.1,2143
k943,0.111111111,0.0,0.2520043,0.763729323,0.0,0.227272727,0.0,0.0,0.00466,0.0,3386
k1340,0.222222222,0.0,0.209135,0.739562615,0.0,0.212121212,0.0,0.0,0.0067,0.025,110
k2246,0.111111111,0.0,0.40665326,0.858158597,0.0645,0.196969697,0.0,0.0,0.00368,0.05,251
k2531,0.666666667,0.0,0.15571761,0.75618016,0.0,0.166666667,0.0,0.0,0.0107,0.225,1491
k1792,0.0,0.0,0.15983044,0.758524917,0.0,0.121212121,0.0,0.0,0.00639,0.0,2658
k2205,0.0,0.0,0.26748717,0.683934094,0.0,0.0909,0.0,0.0,0.00719,0.0,1679
k1070,0.0,0.0,0.28891546,0.664346791,0.0,0.0152,0.0,0.0,0.0053,0.125,1668
k1528,0.333333333,0.166666667,0.0907,0.857412731,0.225806452,0.166666667,0.0,0.0,0.0239,0.35,681
k3406,0.0,0.0,0.31883565,0.693395547,0.0,0.0758,0.851900831,0.0,0.00262,0.0,3140
k1102,0.0,0.0,0.24125043,0.743706186,0.0,0.212121212,0.893048779,0.0,0.0131,0.0,1069
k2293,0.0,0.0,0.2233455,0.672939064,0.0,0.0455,0.729399425,0.0,0.0062,0.075,2846
k2403,0.0,0.0,0.23869349,0.688737313,0.0,0.0455,0.0,0.0,0.00521,0.0,1021
k546,0.111111111,0.0,0.16424775,0.748918172,0.0,0.106060606,0.0,0.0,0.0126,0.05,1797
k23,0.0,0.0,0.15423508,0.729066245,0.0,0.242424242,0.0,0.209863493,0.018,0.05,1589
k2617,0.111111111,0.0,0.24944165,0.705940732,0.0,0.151515152,0.0,0.0,0.00567,0.025,3135
k1153,0.0,0.0,0.32292455,0.709684953,0.0,0.0606,0.0,0.0,0.00348,0.0,528
k1639,0.0,0.0,0.32567829,0.772697438,0.0,0.227272727,0.0,0.0,0.00571,0.025,3164
k251,0.0,0.0,0.50154233,0.782620377,0.0,0.0303,0.0,0.0,0.00416,0.025,2957
k3200,0.0,0.0,0.29775569,0.704895402,0.0,0.196969697,0.855974585,0.0,0.00829,0.05,2347
k583,0.111111111,0.0,0.36653146,0.827321785,0.0,0.257575758,0.0,0.0,0.00413,0.05,1946
k3084,0.0,0.0,0.20367153,0.654258155,0.0,0.121212121,0.0,0.0,0.00812,0.05,1498
k494,0.0,0.0,0.33238849,0.71263396,0.0,0.0,0.0,0.0,0.0343,0.0,404
k3041,0.0,0.0,0.19522834,0.718437333,0.0,0.272727273,0.871904784,0.0,0.00512,0.0,2993
k2467,0.0,0.0,0.22644001,0.68990056,0.0,0.242424242,0.0,0.0,0.00572,0.0,1288
k365,0.111111111,0.0,0.4161047,0.795161618,0.0,0.181818182,0.0,0.0,0.00403,0.025,1720
k3147,0.0,0.166666667,0.36469945,0.854677048,0.0,0.0152,0.0,0.0,0.00798,0.025,2091
k2247,0.222222222,0.0,0.23570146,0.850570613,0.0,0.181818182,0.0,0.0,0.0056,0.1,1137
k435,0.0,0.0,0.27081475,0.771447896,0.0,0.212121212,0.0,0.0,0.00509,0.0,2260
k843,0.111111111,0.0,0.25887388,0.710787596,0.0,0.151515152,0.0,0.0,0.0099,0.075,1302
k395,0.0,0.0,0.18467459,0.724635155,0.0,0.166666667,0.0,0.0,0.0108,0.1,3170
k2047,0.222222222,0.0,0.27660155,0.732414218,0.0,0.121212121,0.0,0.0,0.00544,0.025,1739
k1513,0.0,0.0,0.22242096,0.712020751,0.0,0.121212121,0.0,0.0,0.01,0.0,583
k1492,0.111111111,0.0,0.19681533,0.733612075,0.0,0.181818182,0.0,0.0,0.00622,0.1,2856
k1842,0.0,0.0,0.12252076,0.844846758,0.0,0.181818182,0.0,0.545613478,0.0218,0.05,2017
k3114,0.0,0.333333333,0.151145,0.776413711,0.0,0.106060606,0.0,0.0,0.0103,0.1,2771
k482,0.0,0.0,0.10365057,0.789994003,0.0,0.303030303,0.0,0.0,0.0157,0.0,1303
k1575,0.0,0.0,0.22525997,0.734989641,0.0,0.0303,0.0,0.0,0.00594,0.1,3412
k1329,0.0,0.0,0.56461263,0.631180575,0.0,0.0606,0.0,0.0,0.00402,0.0,2731
k2965,0.0,0.0,0.33685717,0.702395745,0.0,0.0152,0.0,0.0,0.0111,0.05,2430
k1397,0.0,0.0,0.43530184,0.68192387,0.0,0.166666667,0.0,0.0,0.0043,0.0,2597
k3242,0.0,0.0,0.30898046,0.714852108,0.0,0.363636364,0.0,0.0,0.00438,0.0,854
k1127,0.0,0.0,0.41082713,0.714519336,0.0,0.0152,0.811512913,0.0,0.0034,0.025,2832
k1544,0.0,0.0,0.33513355,0.729404606,0.0323,0.0758,0.0,0.0,0.00589,0.075,188
k1609,0.0,0.0,0.31265822,0.783442965,0.0,0.0,0.0,0.0,0.0396,0.025,141
k1907,0.0,0.0833,0.24937923,0.870484868,0.0,0.136363636,0.0,0.0,0.0174,0.025,1042
k438,0.0,0.0,0.32077575,0.747482528,0.0323,0.0,0.0,0.0,0.00979,0.0,447
k2818,0.111111111,0.0,0.27250034,0.788076697,0.0,0.257575758,0.0,0.0,0.00692,0.05,628
k1958,0.0,0.0833,0.27042982,0.85938555,0.0,0.0758,0.0,0.0,0.0179,0.125,1399
k2476,0.111111111,0.0,0.33183759,0.683492746,0.0,0.106060606,0.854028911,0.0,0.00327,0.0,397
k1337,0.222222222,0.0,0.14617957,0.681685164,0.0,0.272727273,0.0,0.0,0.0104,0.075,2609
k1197,0.0,0.0,0.22658123,0.717705747,0.0,0.121212121,0.0,0.0,0.00735,0.0,644
k266,0.0,0.0,0.26455712,0.678515446,0.0,0.0,0.0,0.0,0.0447,0.0,844
k1477,0.111111111,0.0,0.1807474,0.696797004,0.0,0.0606,0.0,0.0,0.0107,0.025,680
k1994,0.333333333,0.166666667,0.0598,0.857645771,0.483870968,0.196969697,0.0,0.0,0.0408,0.6,2424
k791,0.0,0.0,0.36331525,0.650986484,0.0,0.166666667,0.0,0.0,0.00407,0.0,1057
k2364,0.111111111,0.0,0.27726278,0.771401725,0.0,0.303030303,0.0,0.0,0.00622,0.05,184
k1388,0.0,0.0,0.2275167,0.694798037,0.0,0.0,0.771869822,0.0,0.00445,0.0,1801
k2712,0.0,0.0,0.29439935,0.69020079,0.0,0.0,0.0,0.0,0.00749,0.0,2141
k866,0.0,0.0,0.37034014,0.723498821,0.0,0.0,0.0,0.0,0.038,0.075,3087
k636,0.0,0.0,0.18014801,0.785943273,0.0323,0.212121212,0.0,0.0,0.0131,0.0,1171
k2868,0.0,0.0,0.13572514,0.71682956,0.0,0.196969697,0.0,0.0,0.00515,0.0,327
k1880,0.0,0.0,0.17252807,0.75866301,0.0645,0.181818182,0.0,0.0,0.0117,0.075,332
k1520,0.111111111,0.0,0.27629861,0.68835278,0.0,0.0606,0.0,0.0,0.0101,0.05,241
k2226,0.0,0.0,0.46227857,0.679741021,0.0,0.0152,0.0,0.0,0.0122,0.025,3100
k3359,0.111111111,0.0,0.23135941,0.745102013,0.0,0.106060606,0.0,0.0,0.00823,0.0,287
k3263,0.111111111,0.0,0.40014982,0.714865546,0.0,0.227272727,0.0,0.0,0.00315,0.025,1168
k2800,0.0,0.0,0.21391614,0.822144943,0.0,0.227272727,0.0,0.0,0.0068,0.1,82
k3429,0.0,0.0,0.28132111,0.677200322,0.0,0.0455,0.0,0.0,0.0196,0.05,3034
k1194,0.0,0.0,0.25754172,0.724209427,0.0,0.0152,0.830012008,0.0,0.00462,0.0,2657
k155,0.0,0.0,0.26075041,0.706673504,0.0,0.196969697,0.0,0.0,0.00441,0.0,2575
k2751,0.0,0.0,0.23131734,0.779379716,0.0,0.227272727,0.0,0.123270998,0.0272,0.0,765
k1705,0.0,0.0,0.25591537,0.687988499,0.0,0.0606,0.8005381,0.158873831,0.0311,0.0,1087
k527,0.222222222,0.0,0.15240616,0.725329948,0.0,0.333333333,0.0,0.0,0.016,0.15,3060
k93,0.0,0.0,0.18757573,0.803687657,0.0645,0.0909,0.0,0.0,0.00954,0.075,1329
k1094,0.0,0.0,0.15314911,0.713926457,0.0,0.121212121,0.877498594,0.0,0.011,0.15,1474
k1342,0.0,0.0,0.28437921,0.764362976,0.0,0.242424242,0.0,0.0,0.00522,0.0,2244
k2427,0.0,0.0,0.46574405,0.751861436,0.0,0.0,0.0,0.0,0.00721,0.0,1097
k1312,0.0,0.0,0.25701052,0.7063709,0.0,0.0606,0.0,0.0,0.0138,0.1,1732
k2599,0.111111111,0.0,0.13574868,0.869428244,0.0,0.363636364,0.0,0.0,0.0278,0.075,3374
k334,0.0,0.0,0.20346628,0.708051261,0.0,0.0303,0.879337863,0.0,0.00459,0.05,257
k1947,0.0,0.0,0.57904744,0.678006487,0.0,0.0,0.0,0.0,0.0999,0.0,2318
k1786,0.222222222,0.0,0.29191896,0.720998782,0.0,0.121212121,0.0,0.0,0.00484,0.0,1186
k532,0.777777778,0.0833,0.16960636,0.87981378,0.129032258,0.0758,0.0,0.0,0.00693,0.175,1421
