Key_2_4,D565,D486,D814,D774,D351,D766,D53,D338,D748,D180,Key_3_13
k830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452221385,k1531
k1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452221385,k1401
k1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411951547,k1615
k2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0811,0.0,0.125,0.452221385,k1218
k2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.447574582,k2249
k3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452221385,k1028
k3338,0.0,0.0,0.0,0.0,0.0,0.0,0.00577,0.0,0.0625,0.452221385,k1957
k3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,0.0,0.0,0.452221385,k2205
k234,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0625,0.41954304,k2564
k447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452221385,k1682
k566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.513776814,k2340
k1377,0.0,0.0,0.0667,0.0,0.0,0.0833,0.0938,0.0,0.0,0.458956308,k3182
k1858,0.0,0.0625,0.0667,0.0,0.0,0.0,0.0938,0.0,0.0,0.442049152,k2817
k896,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.125,0.442078562,k1991
k1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,0.0,0.0,0.452221385,k2121
k421,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.452221385,k1086
k1998,0.0,0.0,0.0,0.0,0.0,0.0,0.00577,0.0,0.0,0.452221385,k378
k442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452221385,k3132
k1606,0.0,0.0,0.0,0.0,0.0,0.0833,0.114088106,0.0,0.0,0.436163447,k738
k1105,0.0,0.0,0.0,0.0,0.0,0.0,0.00577,0.0769,0.0,0.452221385,k430
k2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,0.0,0.125,0.452221385,k2097
k1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0608,0.153846154,0.1875,0.452221385,k2380
