Key_2_12,D201,D951,D204,D117,D52,D20,D100,D66,D237,D129,Key_3_38
k3214,0.257565449,0.144444444,0.872371638,0.0,0.0,0.0414,0.67568045,0.101199514,0.0,0.0,2559
k3311,0.90581275,0.155555556,0.858801956,0.0,0.0,0.0374,0.643633995,0.0759,0.0,0.0,2706
k1287,0.257565449,0.0778,0.525387123,0.690109518,1.0,0.0745,0.55523432,0.0136,0.0,0.0,3014
k1807,0.740452596,0.122222222,0.764710676,0.0,1.0,0.029,0.560679836,0.0304,0.0,0.0,1933
k2432,0.694778879,0.155555556,0.724898126,0.56373484,1.0,0.0434,0.643633995,0.142161219,0.0,0.0,1964
k2077,0.257565449,0.1,0.806479218,0.0,0.0,0.0606,0.469065902,0.0,0.0,0.0,1267
k2830,0.257565449,0.133333333,0.570252649,0.0,1.0,0.0907,0.579837042,0.0747,0.0,0.0,2367
k1903,0.913444757,0.188888889,0.840138549,0.0,0.0,0.0364,0.60149529,0.0449,0.0,0.0,809
k2779,0.629758911,0.166666667,0.714140179,0.0,1.0,0.0845,0.594239299,0.0449,0.0,0.0,286
k3258,0.257565449,0.144444444,0.71397718,0.0,0.0,0.0377,0.531989579,0.0449,0.0,0.0,1236
k3399,0.827067002,0.133333333,0.00399,0.0,1.0,0.199627486,0.341160435,0.0,0.0,0.0,2450
k1021,0.841916876,0.244444444,0.00399,0.0,0.2,0.0565,0.654846152,0.0,0.0,0.0526,1526
k835,0.257565449,0.144444444,0.382599837,0.0,0.0833,0.0551,0.664681705,0.0253,0.0,0.157894737,3003
k2535,0.787132081,0.111111111,0.496291769,0.489954873,1.0,0.0827,0.571758611,0.0247,0.0,0.0,2555
k937,0.257565449,0.0778,0.679136104,0.0,1.0,0.0236,0.524163316,0.0232,0.0,0.0,1431
k8,0.905931075,0.3,0.763773431,0.0,0.5,0.105363419,0.728396615,0.138848138,0.0,0.0,1345
k578,0.85425233,0.188888889,0.798247759,0.0,1.0,0.0809,0.58130928,0.0407,0.0,0.0,1261
k338,0.889690874,0.211111111,0.786226569,0.0,1.0,0.0673,0.558119905,0.146280067,0.0,0.157894737,2944
k160,0.692856086,0.133333333,0.55590872,0.0,1.0,0.0616,0.631815327,0.0,0.0,0.0,2000
k2277,0.846590741,0.166666667,0.704360228,0.0,1.0,0.0819,0.563888056,0.0407,0.0,0.0,598
k1802,0.867061086,0.133333333,0.731825591,0.0,1.0,0.0299,0.606068537,0.0536,0.0,0.0,2764
k3406,0.257565449,0.0556,0.518785656,0.0,1.0,0.0473,0.55523432,0.0675,0.0,0.0,3165
k539,0.257565449,0.0889,0.779380603,0.0,1.0,0.028,0.378792836,0.262636828,0.0,0.0,1384
k1599,0.257565449,0.222222222,0.762550937,0.0,1.0,0.131604821,0.469065902,0.231313178,0.0,0.0,2429
k3165,0.88273924,0.111111111,0.828402608,0.0,0.0,0.0199,0.442722164,0.0,0.0,0.0526,3379
k3263,0.847537347,0.2,0.682151589,0.0,0.40625,0.153599998,0.738645904,0.0157,0.0,0.0,488
k3365,0.257565449,0.0444,0.285004075,0.0,0.0,0.0473,0.514059489,0.0271,0.0,0.0,41
k1443,0.745126461,0.111111111,0.548777506,0.0,1.0,0.0725,0.639694439,0.107761929,0.0,0.0,2671
k2100,0.257565449,0.0889,0.407823961,0.0,0.0,0.0432,0.643633995,0.0,0.0,0.0,233
k1412,0.257565449,0.0222,0.00399,0.0,1.0,0.0,0.139137757,0.0,0.0,0.0,521
k3257,0.257565449,0.111111111,0.462632437,0.0,0.0,0.0644,0.473025591,0.0855,0.0,0.0,2042
k2508,0.849815116,0.222222222,0.00399,0.0,0.33333334,0.0577,0.614979978,0.0,0.0,0.157894737,1573
k3194,0.257565449,0.0889,0.726446618,0.119664199,1.0,0.0362,0.442722164,0.161738502,0.0,0.0,145
k2230,0.257565449,0.133333333,0.612347188,0.0,1.0,0.0353,0.382115311,0.0542,0.0,0.0,3138
