Key_1_2,D224,D213,D350,D128,D337,D819,D189,D45,D223,D471,Key_2_8
k1766,0.971409853,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0,0.0,0.0,k1000
k2167,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.0,0.0,0.0,k2294
k452,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.4522745,0.0,0.0,k3139
k2004,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.0769,0.0,0.0,k404
k341,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.20933291,0.0,0.0,k1767
k2042,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0,0.0,0.0,k522
k2968,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.20765191,0.791853209,0.0,k3410
k1977,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.0295,0.0,0.0,k210
k4,0.0,0.0,0.0,0.133333333,0.0,0.0,0.309464436,0.19321409,0.0,0.0417,k2675
k2717,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.19399668,0.0,0.0,k1588
k658,0.0,0.0,0.0,0.2,0.0,0.0,0.700226113,0.0,0.0,0.0,k2511
k1149,0.0,0.0,0.0,0.166666667,0.0,0.0,0.309464436,0.25718954,0.0,0.0,k643
k39,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.23161988,0.0,0.0,k1361
k2242,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.39029828,0.0,0.0,k1244
k2442,0.0,0.0,0.0,0.0333,0.0,0.0,0.309464436,0.16423965,0.0,0.0,k2717
k123,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.0151,0.812695439,0.0417,k39
k2487,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.0,0.0,0.0,k2316
k1009,0.0,0.0,0.0,0.0,0.0,0.0,0.309464436,0.078,0.0,0.0,k2687
k581,0.0,0.0,0.0,0.1,0.0,0.0,0.309464436,0.21420786,0.0,0.0,k1469
k3325,0.0,0.0,0.0,0.0667,0.0,0.0,0.309464436,0.0482,0.0,0.0,k1640
