Key_2_4,D243,D514,D446,D477,D764,D892,D549,D587,D95,D780,Key_3_14
k830,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0,0.0,0.00704,0.0,105
k1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,2145
k1229,0.0,0.166666667,0.0,0.0,0.0,0.0,0.125,0.0,0.000132,0.0,1890
k2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225,0.0,2814
k2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.0,2420
k3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15e-05,0.0,1469
k3338,0.0,0.25,0.0,0.0,0.0,0.133333333,0.0,0.0,0.000562,0.0,951
k3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000885,0.0,1610
k234,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.000537,0.0,3168
k447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00268,0.0,578
k566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79e-05,0.0,3206
k1377,0.0,0.166666667,0.115384615,0.0,0.0417,0.0,0.0,0.0263,0.00133,0.0,238
k1858,0.0,0.0833,0.115384615,0.0,0.0,0.0,0.0,0.0,0.00386,0.0,3326
k896,0.0,0.416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.000151,0.0,126
k1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,0.0,2930
k421,0.0,0.0,0.0,0.0714,0.0,0.0333,0.0,0.0,0.00554,0.0,2587
k1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000458,0.0,2023
k442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000416,0.0,3112
k1606,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.000417,0.0,2757
k1105,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.000536,0.0,652
k2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,603
k1297,0.0,0.416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.000219,0.0,3053
k1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08e-05,0.0,160
k2844,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.000837,0.0,1993
k169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28e-05,0.0,1450
k3096,0.0,0.0833,0.0,0.0,0.0,0.233333333,0.0,0.0,0.00156,0.0,1623
