Key_2_6,D99,D702,D118,D443,D374,D950,D221,D206,D145,D882,Key_3_21
k1577,0.535030808,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.173076923,0.0,1094
k571,0.542812155,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.230769231,0.0,2276
k980,0.542652411,0.0,0.0,0.0,0.0,0.0714,0.0361,0.0,0.0962,0.0,2702
k28,0.47779884,0.0,0.0,0.0294,0.0833,0.107142857,0.0361,0.0,0.0769,0.0,2196
k539,0.548514746,0.0,0.0,0.0588,0.0833,0.107142857,0.0361,0.0,0.0962,0.0,2862
k783,0.522993644,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.173076923,0.0,898
k513,0.592831428,0.0833,0.0,0.0,0.0,0.0714,0.0361,0.0,0.230769231,0.0,1147
k1499,0.503802389,0.0,0.0,0.0,0.0,0.0714,0.0361,0.0,0.115384615,0.0,3018
k2784,0.614843259,0.0,0.0,0.0,0.0,0.0714,0.0361,0.0,0.269230769,0.0,1256
k2495,0.534924753,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.115384615,0.0,1808
k1085,0.514056655,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.0,0.0,1843
k439,0.524038126,0.0,0.0,0.0294,0.0,0.321428571,0.0361,0.0,0.0962,0.0,772
k989,0.562914426,0.0,0.0,0.0,0.0,0.142857143,0.0361,0.0,0.0769,0.0,1043
k3357,0.588203946,0.0417,0.0,0.0,0.0,0.0714,0.0361,0.0,0.134615385,0.0,2668
k3088,0.409260561,0.0,0.0,0.0294,0.0,0.0357,0.0361,0.0,0.115384615,0.0,254
k1626,0.670989532,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.346153846,0.0,98
k690,0.623487793,0.0,0.0,0.0,0.0,0.107142857,0.0361,0.0,0.25,0.0,2990
k1886,0.552853933,0.0,0.0,0.0,0.0,0.107142857,0.0361,0.0,0.230769231,0.0,3227
k1994,0.570072486,0.0,0.0,0.0882,0.0,0.142857143,0.0361,0.0,0.0962,0.0,1453
k93,0.650577793,0.0417,0.0,0.0,0.0,0.107142857,0.0361,0.0,0.346153846,0.0,2738
k712,0.503753048,0.0,0.0,0.0294,0.0833,0.0714,0.0361,0.0,0.173076923,0.0,2997
k2581,0.526080019,0.0,0.0,0.0,0.0417,0.107142857,0.586129282,0.0,0.153846154,0.0,477
k3304,0.389370023,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.115384615,0.0,1861
k2,0.709721967,0.0,0.340386423,0.0,0.0,0.107142857,0.0361,0.0,0.461538462,0.0,1619
k14,0.413860065,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.153846154,0.0,750
k2446,0.66605258,0.0,0.0,0.0,0.0,0.178571429,0.0361,0.734110825,0.269230769,0.0,3077
k781,0.455613465,0.0,0.0,0.0,0.0,0.107142857,0.0361,0.0,0.0385,0.0,2358
k80,0.579302497,0.0833,0.0,0.0588,0.0,0.0714,0.0361,0.612763462,0.153846154,0.0,14
k1176,0.520701832,0.0,0.0,0.205882353,0.0,0.178571429,0.0361,0.0,0.0192,0.0,1552
k2506,0.173600738,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.0,0.0,1353
k2356,0.550251517,0.0,0.0,0.0,0.0,0.178571429,0.0361,0.0,0.0962,0.0,3056
k441,0.509185113,0.0,0.0,0.0,0.0,0.178571429,0.0361,0.0,0.134615385,0.0,3358
k2553,0.441904183,0.0,0.314428504,0.0,0.0417,0.0357,0.0361,0.0,0.115384615,0.0,1520
k1362,0.503235249,0.0,0.0,0.0,0.0,0.214285714,0.0361,0.0,0.0,0.0,2695
k2693,0.504249484,0.0,0.0,0.0,0.0,0.142857143,0.0361,0.0,0.0385,0.0,2640
k1894,0.500481218,0.0,0.0,0.0,0.0,0.0714,0.0361,0.0,0.211538462,0.0,758
k1753,0.63532608,0.0,0.0852,0.0,0.0,0.0357,0.0361,0.0,0.25,0.0,1196
k694,0.431893409,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.173076923,0.0,441
k1755,0.455117974,0.0,0.654691247,0.0,0.0,0.0714,0.0361,0.0,0.0385,0.0,2051
k3326,0.520279313,0.0,0.0,0.0,0.0,0.0714,0.0361,0.0,0.230769231,0.0,3068
k1298,0.629218173,0.666666667,0.0,0.0,0.0,0.25,0.0361,0.0,0.0769,0.0,2461
k1923,0.287715317,0.0,0.0,0.0,0.0,0.0357,0.0361,0.0,0.0,0.0,228
k1837,0.539203066,0.0,0.0,0.0,0.0,0.0714,0.0361,0.0,0.0962,0.0,1783
