Key_2_10,D583,D144,D912,D59,D806,D35,D49,D751,D473,D62,Key_3_32
k2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322
k2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626
k354,0.0541,0.0,0.0,0.0,0.0769,0.0588,0.120306308,0.0714,0.0,0.0932,2893
k2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1741
k747,0.0,0.0,0.0,0.0,0.0769,0.163130031,0.108549043,0.0714,0.0417,0.0718,1702
k1842,0.0,0.0,0.0,0.0,0.307692308,0.0,0.0,0.0,0.0,0.0,1948
k536,0.0,0.0,0.0,0.0,0.0769,0.0,0.0812,0.0714,0.0417,0.0499,1503
k903,0.0,0.0,0.0,0.157501143,0.0,0.0,0.0,0.0,0.0,0.0,3403
k3124,0.0,0.0,0.0,0.0,0.153846154,0.0738,0.104859826,0.0,0.0,0.177428269,2122
k3421,0.0,0.0,0.0,0.0,0.0769,0.0,0.0254,0.0,0.0,0.0213,2400
k2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857143,0.0,0.0,1588
k637,0.0541,0.0303,0.0,0.0,0.0769,0.117647059,0.134048329,0.0,0.0,0.138051795,2176
k124,0.108108108,0.0,0.0,0.277077565,0.0769,0.117647059,0.112578218,0.0,0.0,0.0718,3429
k2509,0.0,0.0,0.0,0.0,0.153846154,0.121975593,0.130259822,0.142857143,0.0417,0.121776433,1619
k803,0.0,0.0,0.0,0.0,0.0,0.0588,0.0391,0.0,0.0,0.0,1130
k1174,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1891
k3215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1055
k1999,0.0,0.0,0.0,0.0,0.0,0.0588,0.0391,0.0,0.0,0.0,667
k1165,0.0,0.0,0.0,0.0,0.0769,0.117647059,0.0783,0.0,0.0,0.0718,3269
k709,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0417,0.0718,3378
k2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0417,0.0,2776
k2485,0.0,0.0,0.0,0.0,0.0769,0.0,0.0812,0.214285714,0.0833,0.0499,1633
k2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689
k2214,0.0,0.0,0.0106,0.0,0.0,0.117647059,0.0783,0.0,0.0833,0.0,1685
k1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,1987
k985,0.0,0.0,0.0,0.815002272,0.0,0.0,0.0,0.0,0.0,0.0,1347
k564,0.0,0.0,0.0,0.0,0.153846154,0.0588,0.0899,0.0,0.0417,0.0427,2689
k2461,0.162162162,0.0,0.0,0.0,0.153846154,0.0,0.11066475,0.142857143,0.125,0.126269221,412
k1979,0.0,0.0,0.0,0.0,0.0769,0.283487804,0.188636817,0.0,0.0,0.0718,1853
k1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294
k770,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0508,0.142857143,0.166666667,0.0427,334
k2013,0.0,0.0606,0.0,0.0,0.153846154,0.0588,0.0391,0.0,0.0,0.143658037,1832
k3269,0.0,0.0,0.0,0.0,0.0,0.0588,0.0391,0.0,0.0,0.0,3419
k419,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0,0.285714286,0.166666667,0.143658037,1780
k1816,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0,0.0714,0.0417,0.143658037,2167
k1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371
k1027,0.0,0.0,0.0,0.0,0.0769,0.0,0.0491,0.0714,0.0417,0.0718,419
k2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592
k171,0.0,0.0,0.0,0.0,0.0769,0.132605438,0.0882,0.0,0.0,0.0718,2047
k1799,0.0,0.0,0.0,0.0,0.0,0.0588,0.0391,0.0,0.0417,0.0,1557
k3425,0.0,0.0,0.0,0.0,0.461538462,0.0,0.152399962,0.857142857,1.0,0.127972907,17
k1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938
k2307,0.0,0.0,0.0,0.0,0.0769,0.0588,0.0645,0.0,0.0,0.0213,3311
k2175,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0508,0.0,0.0,0.0427,1390
k1662,0.0541,0.0,0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.171386231,2570
k888,0.0,0.0,0.0,0.0,0.153846154,0.162019712,0.156905741,0.0714,0.0417,0.0932,3366
k1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,615
k2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787
k3090,0.0,0.0,0.0,0.0,0.230769231,0.147563799,0.12359105,0.214285714,0.125,0.164986845,2678
k1742,0.0,0.0,0.0,0.0,0.0,0.0738,0.0491,0.0,0.0417,0.0286,2231
k1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964
k102,0.540540541,0.0606,0.223404255,0.0,0.0,0.117647059,0.141744296,0.0,0.0833,0.580017362,1061
k1549,0.0,0.0,0.0,0.0,0.153846154,0.0,0.064,0.0,0.0,0.170727379,905
k2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,514
k2223,0.0,0.0,0.0,0.0,0.0769,0.0,0.0254,0.0,0.0,0.0213,811
k1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,1564
k2840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340
k3078,0.0541,0.0,0.0,0.0,0.230769231,0.132605438,0.193097359,0.142857143,0.0833,0.215487044,2462
k1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,3139
k766,0.0,0.0,0.0,0.0,0.0,0.117647059,0.0783,0.0,0.0,0.0,1475
