Key_2_7,D582,D548,D120,D25,D454,D375,D742,D531,D555,D461,Key_3_23
k2082,0.0,0.0,0.0,0.645629455,0.0,0.0,0.0,0.0,0.0,0.0,255
k2784,0.0,0.0,0.0,0.61322118,0.0,0.0,0.0,0.0,0.0,0.0,1111
k738,0.0,0.0,0.0,0.479644178,0.0,0.0,0.0,0.0,0.0,0.0,947
k1670,0.0,0.0,0.0,0.451200298,0.0,0.0,0.0,0.0,0.0,0.0,1416
k1494,0.0,0.0,0.0,0.468375895,0.0,0.0,0.0,0.0,0.0,0.0833,2473
k411,0.0,0.0,0.0,0.445053956,0.0,0.0,0.0,0.0,0.0,0.0,1316
k2736,0.0,0.0,0.0,0.521336846,0.0,0.0,0.0,0.0,0.0,0.0,2496
k148,0.0,0.0,0.0,0.555107552,0.0,0.0,0.0,0.0,0.0,0.0,3415
k2483,0.0,0.0,0.0,0.523146597,0.0,0.0,0.0,0.0,0.0,0.0833,458
k1039,0.0,0.0,0.0,0.548073417,0.0,0.0,0.0,0.0,0.0,0.166666667,1450
k3194,0.0,0.0,0.0,0.47121004,0.0,0.0,0.0,0.0,0.0,0.0,496
k3324,0.069,0.0,0.0,0.461717362,0.0147,0.0,0.0,0.0,0.166666667,0.0,562
k1887,0.069,0.0,0.0,0.517333524,0.0,0.0,0.0,0.0,0.0,0.0,819
k415,0.0,0.0,0.188100398,0.440478349,0.0,0.0,0.0222,0.0,0.0,0.0,1749
k2765,0.0,0.0,0.0,0.465951506,0.0,0.0,0.0,0.0,0.0,0.0,1985
k201,0.0,0.0,0.0,0.555483169,0.0,0.0909,0.0889,0.0,0.0,0.166666667,2976
k2132,0.0,0.0,0.0,0.546673421,0.0,0.0,0.0444,0.0,0.0,0.0,1205
k2802,0.0,0.0,0.0,0.562858778,0.0,0.0,0.0,0.0,0.0,0.0833,2167
k1534,0.0,0.0,0.0,0.499961241,0.0,0.0,0.0,0.0,0.0,0.0833,2783
k2092,0.0,0.0,0.0,0.532741711,0.0,0.0,0.0444,0.0,0.0,0.0,2842
k2376,0.0,0.0,0.0,0.46991248,0.0,0.0,0.0,0.0,0.0,0.0,2571
k2069,0.0,0.0,0.0,0.438600301,0.0,0.0,0.0,0.0,0.0,0.0,870
k188,0.0,0.0,0.0,0.427536892,0.0,0.0,0.0,0.0,0.0,0.0,500
k2750,0.0,0.0,0.0,0.466634433,0.0,0.0,0.0889,0.0,0.0,0.0,339
k1619,0.0,0.0,0.0,0.478722228,0.0,0.0,0.0,0.0,0.0,0.0,1151
k1358,0.0,0.0,0.0,0.67697579,0.0,0.0,0.111111111,0.0,0.0,0.0833,1950
k1435,0.0,0.0,0.0,0.455878341,0.0,0.0,0.0,0.0,0.0,0.0,1791
k729,0.069,0.0,0.0,0.443858835,0.0588,0.0,0.0222,0.0,0.0,0.0,307
k297,0.0,0.0,0.0,0.455673463,0.0,0.0,0.0,0.0,0.0,0.0,411
k496,0.0,0.0,0.0,0.4631638,0.0,0.0,0.0,0.0,0.0,0.0,1482
k1736,0.0,0.0,0.0,0.488624661,0.0,0.0,0.0,0.0,0.0,0.0,785
k812,0.0,0.0,0.0,0.491322221,0.0,0.0,0.0,0.0,0.0,0.0,2832
k838,0.0,0.0,0.0,0.45458078,0.0,0.0,0.0,0.0,0.0,0.0,574
k2005,0.0,0.0,0.0,0.413707632,0.0,0.0,0.0,0.0,0.0,0.0,2142
k1806,0.0,0.0,0.0,0.492858809,0.0,0.0,0.0,0.0,0.0,0.0,1921
k2412,0.0,0.0,0.0,0.587573876,0.0,0.0,0.0,0.0,0.0,0.0,635
k897,0.0,0.0,0.0,0.460574485,0.0,0.363636364,0.0444,0.0,0.0,0.0,1068
k3265,0.0,0.0,0.0,0.493811488,0.0,0.0,0.0,0.0,0.0,0.0,528
k3347,0.0,0.0,0.0,0.451985663,0.0,0.0,0.0,0.0,0.0,0.0,3184
k679,0.0,0.0,0.0,0.465678335,0.0,0.0,0.0,0.0,0.0,0.0,3248
k643,0.0,0.0,0.0,0.50829295,0.0,0.0,0.0444,0.0,0.0,0.0,603
k2934,0.0,0.0,0.0,0.482136867,0.0,0.0,0.0,0.0,0.0,0.0,879
k1839,0.0,0.0,0.0,0.566273407,0.0,0.0,0.0,0.0,0.0,0.166666667,1096
k3193,0.0,0.0,0.0,0.465200287,0.0,0.0,0.0,0.0,0.0,0.0,2655
k1503,0.0345,0.0,0.0,0.437371035,0.0,0.0,0.0,0.0,0.333333333,0.0,2924
k3297,0.0,0.0,0.0,0.494941738,0.0,0.0,0.0444,0.0,0.0,0.0,1380
k810,0.0,0.0,0.0,0.479507593,0.0,0.0,0.0,0.0,0.0,0.0,1673
k478,0.0,0.0,0.0,0.62916069,0.0,0.0,0.0,0.0,0.0,0.0,435
k2328,0.0,0.0,0.0,0.547458776,0.0,0.0909,0.0444,0.0,0.0,0.0,3228
k1635,0.0,0.0,0.0,0.479644178,0.0,0.0,0.0,0.0,0.0,0.0,2938
k360,0.0,0.0,0.0,0.501941731,0.0,0.0,0.0,0.0,0.0,0.0,1255
k1558,0.137931034,0.666666667,0.0,0.56401975,1.0,0.0,0.222222222,0.0,0.0,0.166666667,1883
k35,0.0,0.0,0.0,0.408141781,0.0,0.0,0.0,0.0,0.0,0.0,1966
k2453,0.0,0.0,0.0,0.500439296,0.0,0.0,0.0,0.0,0.0,0.0833,408
k1607,0.0,0.0,0.0,0.606975821,0.0,0.0,0.0,0.0,0.0,0.0,3223
k436,0.0,0.0,0.0,0.445190545,0.0,0.0,0.0,0.0,0.0,0.0,488
k1792,0.0,0.0,0.0,0.507234411,0.0,0.0,0.0,0.0,0.0,0.0,2063
k3015,0.0,0.166666667,0.723601907,0.390932034,0.0,0.0,0.0,0.0,0.0,0.0,2321
k3333,0.0,0.0,0.0,0.429722257,0.0,0.0,0.0,0.0,0.0,0.0,1222
k2928,0.0,0.0,0.0,0.579727058,0.0,0.0,0.0,0.0,0.0,0.0833,2203
k1596,0.0,0.0,0.0,0.47780028,0.0588,0.0,0.0,0.0,0.0,0.0,580
k3281,0.0,0.0,0.0,0.493336854,0.0,0.0,0.0,0.0,0.0,0.0,185
k1168,0.0,0.0,0.0,0.539605122,0.0,0.0909,0.0222,0.0,0.0,0.0833,3122
k2122,0.0,0.0,0.0,0.615785569,0.0,0.0,0.0222,0.0,0.0,0.0833,184
k2916,0.0,0.0,0.0,0.488761253,0.0,0.0,0.0,0.0,0.0,0.0,3182
k2826,0.0,0.0,0.0,0.503649047,0.0,0.0,0.0,0.0,0.0,0.0,1078
k673,0.0,0.0,0.0,0.653619701,0.0,0.0,0.0,0.0,0.0,0.0,2919
k2687,0.0,0.0,0.0,0.507849048,0.0,0.0,0.0,0.0,0.0,0.0,2781
k1183,0.0,0.0,0.0,0.586590462,0.0,0.272727273,0.0222,0.0,0.0,0.0,3104
k3264,0.0,0.0,0.0,0.490912468,0.0,0.0,0.0,0.0,0.0,0.0,2648
k1118,0.0,0.0,0.0,0.553161222,0.0,0.0,0.0,0.0,0.0,0.0,650
k2230,0.0,0.0,0.0,0.509488068,0.0,0.0,0.0,0.0,0.0,0.0,69
k2497,0.0,0.0,0.0,0.428288111,0.0,0.0,0.0,0.0,0.0,0.0,3384
k913,0.0,0.0,0.0,0.378741797,0.0,0.0,0.0,0.0,0.0,0.0,1566
k3307,0.0,0.0,0.0,0.628556293,0.0,0.0,0.0,0.0,0.0,0.0833,324
