Key_2_7,D121,D65,D126,D212,D593,D261,D46,D50,D44,D448,Key_3_22
k2082,0.0,0.0173,0.315789474,0.0,0.0,0.0,0.24455178,0.80000001,0.0,0.0,2619
k2784,0.0,0.0173,0.289473684,0.0,0.0,0.0,0.26107743,0.80000001,0.0,0.0,65
k738,0.0,0.0173,0.157894737,0.0,0.0,0.0,0.51008165,1.0,0.0537,0.0,1223
k1670,0.0,0.0284,0.131578947,0.0,0.0,0.0,0.73263711,0.75,0.0173,0.0,3199
k1494,0.0,0.0173,0.184210526,0.712037949,0.0,0.0,0.67726952,0.80000001,0.0,0.0,2437
k411,0.0,0.0173,0.236842105,0.0,0.0,0.0,0.38575694,1.0,0.0,0.0,1644
k2736,0.0,0.0,0.236842105,0.0,0.0,0.0,0.55435824,1.0,0.23470817,0.0,2869
k148,0.0,0.0758,0.184210526,0.0,0.0,0.0,0.39016172,0.75,0.046,0.0,2660
k2483,0.0,0.0,0.263157895,0.0,0.0,0.0,0.47899422,0.83333331,0.0,0.0,3226
k1039,0.0,0.0691,0.236842105,0.0,0.0,0.0,0.43300018,0.80000001,0.0,0.0,467
k3194,0.0,0.0,0.0526,0.0,0.0,0.0,0.49784473,0.75,0.0,0.0,1728
k3324,0.0,0.144868322,0.131578947,0.0,0.0,0.0,0.5878948,0.80000001,0.142097417,0.0,327
k1887,0.0,0.156573676,0.184210526,0.0,0.0,0.0,0.43415406,1.0,0.107459408,0.0,79
k415,0.0,0.0296,0.184210526,0.657602779,0.0,0.0,0.66319978,1.0,0.235655074,0.0,3281
k2765,0.0,0.0284,0.184210526,0.0,0.0,0.0,0.48378065,0.66666669,0.0537,0.0,585
k201,0.0,0.0562,0.473684211,0.939032609,0.0,0.0,0.51472396,1.0,0.000947,0.0,1167
k2132,0.0,0.0173,0.263157895,0.0,0.0,0.0,0.3344233,0.83333331,0.0,0.0,1078
k2802,0.0,0.0173,0.236842105,0.591217793,0.0,0.0,0.35618916,0.80000001,0.0772,0.0,2725
k1534,0.0,0.119885058,0.210526316,0.0,0.0,0.0,0.51877695,1.0,0.124778412,0.0,2868
k2092,0.0,0.0173,0.289473684,0.0,0.0,0.0,0.37197727,0.85714287,0.0,0.0,1299
k2376,0.0,0.0,0.210526316,0.0,0.0,0.0,0.59839618,1.0,0.0,0.0,449
k2069,0.0,0.0,0.157894737,0.0,0.0,0.0,0.63293988,1.0,0.23470817,0.0,1833
k188,0.0,0.0,0.157894737,0.655010628,0.0,0.0,0.4163366,0.66666669,0.0,0.0,2974
k2750,0.0,0.0,0.421052632,0.796127326,0.0,0.0,0.58780116,0.8888889,0.107459408,0.0,2561
k1619,0.0,0.0173,0.184210526,0.0,0.0,0.0,0.4047021,0.66666669,0.0173,0.0,2914
k1358,0.0,0.355749295,0.368421053,0.0,0.0,0.0,0.29674712,1.0,0.0,0.0,1816
k1435,0.0,0.0284,0.0789,0.0,0.0,0.0,0.46874565,1.0,0.0537,0.0,2116
k729,0.0,0.107332584,0.210526316,0.770050288,0.0,0.0,0.49298397,1.0,0.0173,0.0,1246
k297,0.0,0.205211005,0.131578947,0.0,0.0,0.0,0.55919099,1.0,0.232237813,0.0,1539
k496,0.0,0.0,0.0263,0.0,0.0,0.0,0.16562654,1.0,0.0,0.0,1710
k1736,0.0,0.0,0.157894737,0.0,0.0,0.0,0.48753232,0.80000001,0.092,0.0,1525
k812,0.0,0.0346,0.157894737,0.0,0.0,0.0,0.49950442,1.0,0.0537,0.0,1093
k838,0.0,0.0173,0.157894737,0.0,0.0,0.0,0.40907705,1.0,0.046,0.0,2902
k2005,0.0,0.0691,0.105263158,0.0,0.0,0.0,0.57418567,0.75,0.184028738,0.0,1537
k1806,0.0,0.0864,0.157894737,0.0,0.0,0.0,0.40710941,1.0,0.046,0.0,2489
k2412,0.0,0.0346,0.210526316,0.0,0.0,0.0,0.28640312,0.75,0.0,0.0,1703
k897,0.0,0.015,0.315789474,0.746409871,0.0,0.0,0.52713579,1.0,0.000947,0.0,1139
k3265,0.0,0.0173,0.184210526,0.0,0.0,0.0,0.42145467,1.0,0.0,0.0,3308
k3347,0.0,0.0173,0.105263158,0.0,0.0,0.0,0.49104139,1.0,0.0,0.0,3215
k679,0.0,0.0284,0.210526316,0.83739437,0.0,0.0,0.56014574,0.60000002,0.0997,0.0,440
k643,0.0,0.0,0.131578947,0.447197885,0.0,0.0,0.42804587,1.0,0.0,0.173913043,2774
k2934,0.0,0.0232,0.0263,0.0,0.0,0.0,0.24468149,0.5,0.0,0.0,1799
k1839,0.0,0.0284,0.210526316,0.0,0.0,0.0,0.37071577,0.80000001,0.0537,0.0,793
k3193,0.0,0.0,0.105263158,0.0,0.0,0.0,0.56330258,0.75,0.0,0.0,2907
k1503,0.0,0.0173,0.263157895,0.494478718,0.0,0.0,0.49480748,1.0,0.0268,0.0,408
k3297,0.606266506,0.0457,0.236842105,0.686375655,0.0,0.0,0.5646072,1.0,0.0183,0.0,894
k810,0.0,0.0284,0.184210526,0.0,0.0,0.0,0.60549629,1.0,0.0173,0.0,2526
k478,0.0,0.0518,0.289473684,0.0,0.0,0.0,0.29094476,1.0,0.0,0.0,778
k2328,0.0,0.0173,0.289473684,0.0,0.0,0.0,0.56912202,0.85714287,0.0,0.0,3236
k1635,0.0,0.113767943,0.263157895,0.0,0.0,0.0,0.81996047,1.0,0.0866,0.0,2402
k360,0.0,0.0446,0.0263,0.0,0.0,0.0,0.25407889,1.0,0.0,0.0,1427
k1558,0.861881099,0.0914,0.421052632,0.0,0.0667,1.0,0.44672868,0.92307693,0.107459408,0.0,3193
k35,0.0,0.0,0.0263,0.0,0.0,0.0,0.65144086,0.5,0.0,0.0,611
k2453,0.0,0.0635,0.289473684,0.0,0.0,0.0,0.49800101,0.80000001,0.0346,0.0,280
k1607,0.0,0.0346,0.289473684,0.0,0.0,0.0,0.37011483,0.80000001,0.0,0.0,1516
k436,0.0,0.0284,0.131578947,0.0,0.0,0.0,0.59997171,1.0,0.0633,0.0,162
k1792,0.0,0.0562,0.315789474,0.0,0.0,0.0,0.28596455,1.0,0.0,0.0,2351
k3015,0.0848,0.0216,0.131578947,0.0,0.0,0.0,0.66578639,1.0,0.0537,0.0,1960
k3333,0.0,0.0351,0.0789,0.0,0.0,0.0,0.51977754,0.5,0.0173,0.0,276
k2928,0.0,0.104735033,0.315789474,0.0,0.0,0.0,0.33343807,1.0,0.107459408,0.0,2564
k1596,0.781630509,0.0363,0.0789,0.0,0.0,0.125,0.38180214,1.0,0.0537,0.0,1453
k3281,0.0,0.0346,0.157894737,0.0,0.0,0.0,0.4371461,1.0,0.0,0.0,2609
k1168,0.0,0.0363,0.315789474,0.0,0.0,0.0,0.46999192,1.0,0.0537,0.0,1716
k2122,0.0,0.0,0.315789474,0.0,0.0,0.0,0.23863767,1.0,0.0,0.0,3378
k2916,0.0,0.0524,0.184210526,0.0,0.0,0.0,0.45325404,1.0,0.0,0.0,2479
k2826,0.0,0.0734,0.289473684,0.0,0.0,0.0,0.35055071,1.0,0.0,0.0,2176
