Key_2_10,D701,D161,D174,D153,D141,D181,D672,D89,D147,D911,Key_3_33
k2445,0.0,0.0,0.0,0.0,0.0,0.695536704,0.0,0.615043227,0.0,0.47311828,1638
k2339,0.0,0.0,0.0,0.0,0.0,0.69436804,0.0,0.616203949,0.0,0.365591398,1258
k354,0.0,0.0625,0.0,0.0,0.0,0.669023297,0.142857143,0.559978523,0.0,0.0753,369
k2785,0.0667,0.0,0.0,0.0,0.0,0.693528391,0.0714,0.598327351,0.0,0.0968,307
k747,0.0,0.0625,0.0,0.0,0.0,0.702322325,0.0714,0.57544257,0.0,0.172043011,2373
k1842,0.0,0.0,0.0,0.0,0.0,0.690748866,0.0,0.60587796,0.0,0.0753,2664
k536,0.0,0.0,0.0,0.0,0.0,0.675419363,0.0714,0.564524358,0.0,0.161290323,1464
k903,0.0,0.0,0.0,0.0,0.0,0.866332738,0.0,0.63568501,0.0,0.279569892,309
k3124,0.0,0.125,0.0,0.0,0.0,0.728259296,0.0,0.538485335,0.0,0.204301075,622
k3421,0.0,0.0,0.0,0.0,0.0,0.866943391,0.0714,0.599040657,0.0,0.322580645,3003
k2765,0.0,0.125,0.0,0.0,0.0,0.658947518,0.0,0.687273989,0.0,0.0108,239
k637,0.0,0.125,0.351015122,0.133333333,0.1,0.658947518,0.0,0.622710862,0.1,0.279569892,1183
k124,0.0,0.0625,0.0,0.133333333,0.05,0.669149639,0.142857143,0.517626285,0.0,0.344086022,3369
k2509,0.0,0.0625,0.0,0.0,0.0,0.655846873,0.0,0.550975685,0.0,0.0645,3325
k803,0.0,0.0,0.0,0.0,0.0,0.666517513,0.0,0.60772546,0.0,0.0968,2133
k1174,0.0,0.0,0.0,0.0,0.0,0.785947605,0.0,0.566955364,0.0,0.333333333,2359
k3215,0.0,0.0,0.0,0.0,0.0,0.766614638,0.142857143,0.59163205,0.0,0.139784946,774
k1999,0.0,0.0,0.0,0.0,0.0,0.770094309,0.0,0.626847595,0.0,0.23655914,2775
k1165,0.0,0.0625,0.0,0.0,0.0,0.670570987,0.142857143,0.541519479,0.0,0.172043011,3199
k709,0.0667,0.0,0.0,0.0,0.0,0.745123328,0.214285714,0.564519317,0.0,0.139784946,1741
k2237,0.0,0.0,0.0,0.0,0.0,0.673787445,0.0714,0.590449347,0.0,0.161290323,2344
k2485,0.133333333,0.0,0.0,0.0,0.0,0.685229298,0.0,0.585039981,0.0,0.043,2411
k2084,0.0,0.0,0.0,0.0,0.0,0.683623701,0.0,0.624208152,0.0,0.0323,761
k2214,0.0,0.0,0.0,0.0,0.0,0.748358211,0.142857143,0.523923285,0.0,0.139784946,2478
k1952,0.0,0.0,0.0,0.0,0.0,0.692822982,0.0,0.643255932,0.0,0.0968,382
k985,0.0,0.0625,0.0,0.0,0.0,0.765669705,0.0714,0.574912423,0.0,0.419354839,2197
k564,0.0,0.0,0.0,0.0,0.0,0.609687277,0.142857143,0.568123439,0.0,0.0323,143
k2461,0.133333333,0.125,0.0,0.0,0.0,0.686163702,0.142857143,0.539398739,0.0,0.11827957,1910
k1979,0.0,0.0,0.0,0.0,0.0,0.602849013,0.142857143,0.533226271,0.0,0.172043011,3340
k1303,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.716335711,0.0,0.0,2754
k770,0.266666667,0.0,0.0,0.0,0.0,0.654720323,0.142857143,0.527262579,0.0,0.150537634,2218
k2013,0.0,0.125,0.0,0.333333333,0.1,0.658947518,0.0,0.650096494,0.2,0.268817204,160
k3269,0.0,0.0625,0.0,0.0,0.0,0.678080443,0.0714,0.604347624,0.0,0.0538,2483
k419,0.0,0.125,0.0,0.0,0.0,0.689638109,0.285714286,0.555640707,0.0,0.225806452,1352
k1816,0.0,0.125,0.0,0.0,0.0,0.734271072,0.285714286,0.578396031,0.0,0.247311828,3066
k1649,0.0,0.0,0.0,0.0,0.0,0.728480395,0.0,0.631981522,0.0,0.279569892,29
k1027,0.0667,0.0625,0.0,0.0,0.0,0.670020873,0.0714,0.563510184,0.0,0.225806452,850
k2938,0.0,0.0,0.0,0.0,0.0,0.692715064,0.0,0.627387633,0.0,0.11827957,1920
k171,0.0,0.0625,0.0,0.0,0.0,0.695876248,0.0,0.599032319,0.0,0.086,2699
k1799,0.0,0.0,0.0,0.0,0.0,0.767851738,0.0,0.586542652,0.0,0.129032258,2774
k3425,0.266666667,0.0,0.0,0.0,0.0,0.384674709,0.428571429,0.404782891,0.0,0.107526882,2002
k1416,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.710697407,0.0,0.0,518
k2307,0.0,0.0,0.0,0.0,0.0,0.766082949,0.0714,0.558882264,0.0,0.311827957,1560
k2175,0.266666667,0.0,0.0,0.0,0.0,0.648711179,0.142857143,0.577820141,0.0,0.0323,783
k1662,0.0,0.0,0.0,0.0,0.0,0.688161486,0.0,0.560181426,0.0,0.0753,3039
k888,0.133333333,0.0625,0.0,0.0,0.0,0.692154422,0.0,0.544499544,0.0,0.0968,2011
k1385,0.0667,0.0,0.0,0.0,0.0,0.699582282,0.0714,0.616690476,0.0,0.086,1871
k2274,0.0,0.0,0.0,0.0,0.0,0.779364657,0.0,0.628705516,0.0,0.440860215,1843
k3090,0.266666667,0.125,0.0,0.0,0.0,0.663377386,0.142857143,0.539246884,0.0,0.139784946,1983
k1742,0.0,0.0,0.0,0.0,0.0,0.721452618,0.0714,0.530417389,0.0,0.182795699,567
k1668,0.0,0.0625,0.307810875,0.0,0.0,0.658947518,0.0,0.669626785,0.0,0.0108,1562
k102,0.0,0.0,0.0,0.133333333,0.2,0.548103422,0.857142857,0.260961415,0.2,0.47311828,2602
k1549,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.629796242,0.0,0.0,183
k2303,0.0,0.0,0.0,0.0,0.0,0.683178871,0.0,0.598483148,0.0,0.161290323,145
k2223,0.0,0.0625,0.0,0.0,0.0,0.778469734,0.0714,0.583905408,0.0,0.440860215,1753
k1811,0.0,0.0,0.0,0.0,0.0,0.700987837,0.0,0.615860257,0.0,0.0538,434
k2840,0.0,0.0,0.0,0.0,0.0,0.711905896,0.0,0.581019746,0.0,0.150537634,3041
k3078,0.0667,0.1875,0.0,0.0,0.0,0.658947518,0.0,0.561136365,0.0,0.086,389
k1326,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.666506727,0.0,0.0,805
k766,0.0,0.0,0.0,0.0,0.0,0.706057312,0.0714,0.572456404,0.0,0.440860215,1969
k1926,0.0,0.0625,0.0,0.0,0.0,0.640412086,0.142857143,0.578975293,0.0,0.0323,2254
k2611,0.0,0.0,0.0,0.0,0.0,0.718436201,0.142857143,0.603936702,0.0,0.0968,3426
k3151,0.133333333,0.0,0.0,0.0,0.0,0.816264434,0.142857143,0.59051256,0.0,0.301075269,1302
k1504,0.0,0.0,0.0,0.0,0.0,0.672352937,0.0714,0.579197751,0.0,0.430107527,2273
k2652,0.0,0.125,0.0,0.0,0.0,0.669046986,0.0714,0.555238994,0.0,0.0753,2603
k2466,0.0,0.125,0.0,0.0,0.0,0.699276955,0.142857143,0.562456825,0.0,0.258064516,161
k2680,0.0,0.0,0.0,0.533333333,0.15,0.658947518,0.0,0.707114318,0.6,0.559139785,2615
k1403,0.0,0.0625,0.0,0.0,0.0,0.671663319,0.0714,0.614225817,0.0,0.0645,2463
k2780,0.0,0.0625,0.0,0.0,0.0,0.724863853,0.142857143,0.544234489,0.0,0.161290323,106
k2512,0.0,0.0,0.0,0.0,0.0,0.745676075,0.0714,0.650542547,0.0,0.107526882,1937
k1367,0.0,0.0,0.0,0.0,0.0,0.815156309,0.0,0.565885899,0.0,0.247311828,2507
k291,0.0,0.0625,0.0,0.0,0.0,0.678525272,0.0714,0.626713968,0.0,0.0538,1106
k901,0.0,0.0,0.0,0.0,0.0,0.645863219,0.0,0.591336374,0.0,0.0215,1123
k2059,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.637318011,0.0,0.0323,2039
k344,0.0,0.0,0.0,0.0,0.0,0.785571211,0.0,0.584334975,0.0,0.408602151,793
k1280,0.0667,0.0,0.0,0.0,0.0,0.652888364,0.0714,0.532743912,0.0,0.376344086,798
k3002,0.0,0.0,0.0,0.0,0.0,0.734039445,0.0,0.62564492,0.0,0.204301075,10
k727,0.0667,0.0625,0.0,0.0,0.0,0.682239202,0.142857143,0.479250777,0.0,0.322580645,1574
k1895,0.266666667,0.0,0.0,0.0,0.0,0.714051079,0.142857143,0.533197355,0.0,0.129032258,1206
k931,0.0,0.0625,0.0,0.0,0.0,0.690941011,0.0714,0.596960429,0.0,0.0968,962
k1038,0.0,0.0,0.0,0.0,0.0,0.636532332,0.0,0.595553411,0.0,0.043,3176
k1698,0.0,0.1875,0.0,0.0,0.0,0.570537033,0.285714286,0.437934769,0.0,0.537634409,3339
k872,0.0,0.0,0.0,0.0,0.0,0.673721642,0.0714,0.618295622,0.0,0.0753,1624
k2560,0.0,0.0,0.0,0.0,0.0,0.761729412,0.0,0.63614914,0.0,0.107526882,722
k919,0.0,0.0625,0.0,0.0,0.0,0.653559556,0.0,0.565814917,0.0,0.043,2193
k1889,0.0,0.0,0.0,0.0,0.0,0.642057165,0.142857143,0.577951039,0.0,0.0323,2307
k11,0.266666667,0.125,0.0,0.0,0.0,0.665359377,0.142857143,0.541101812,0.0,0.11827957,268
k3060,0.133333333,0.0,0.0,0.0,0.0,0.658921197,0.285714286,0.461531605,0.0,0.161290323,2504
k1095,0.0,0.0625,0.0,0.0,0.0,0.671771237,0.0,0.582062607,0.0,0.161290323,1498
k36,0.0,0.0,0.0,0.0,0.0,0.697089658,0.0714,0.619824859,0.0,0.0538,2555
k183,0.0,0.0,0.0,0.0,0.0,0.795144254,0.0,0.582740479,0.0,0.52688172,554
k946,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.640233763,0.0,0.0,721
k1596,0.0,0.0,0.0,0.0,0.0,0.761216148,0.142857143,0.575989316,0.0,0.182795699,716
k1763,0.0,0.0,0.0,0.0,0.0,0.800832278,0.0714,0.612459569,0.0,0.430107527,1505
k1265,0.0,0.125,0.0,0.0,0.0,0.671334304,0.0714,0.565299777,0.0,0.0753,700
k2333,0.0,0.125,0.0,0.0,0.0,0.658947518,0.0,0.652641004,0.0,0.0,910
k647,0.0,0.0,0.0,0.0,0.0,0.701495837,0.0714,0.577753214,0.0,0.107526882,982
k426,0.0,0.0,0.0,0.0,0.0,0.714337981,0.0,0.594215215,0.0,0.0753,3017
k2246,0.0,0.0,0.0,0.0,0.0,0.72182638,0.0,0.617586864,0.0,0.387096774,538
k1502,0.0,0.0,0.0,0.0,0.05,0.658947518,0.0,0.689282591,0.2,0.107526882,1307
k800,0.0,0.0,0.0,0.0,0.0,0.766667281,0.0,0.586621213,0.0,0.430107527,1263
k1425,0.0,0.0,0.0,0.0,0.0,0.727282777,0.0714,0.58742661,0.0,0.322580645,1787
k716,0.0,0.0,0.0,0.0,0.0,0.73280761,0.0,0.567311486,0.0,0.129032258,3387
k1172,0.0667,0.0625,0.0,0.0,0.0,0.665743668,0.214285714,0.545210234,0.0,0.23655914,1296
k2843,0.0667,0.0,0.0,0.0,0.0,0.722126442,0.0714,0.589453668,0.0,0.311827957,3366
k846,0.0,0.0,0.0,0.0,0.0,0.744086271,0.214285714,0.557548085,0.0,0.204301075,823
k2002,0.0667,0.1875,0.0,0.0,0.0,0.729112105,0.285714286,0.538251053,0.0,0.247311828,2212
k2476,0.0,0.125,0.0,0.0,0.0,0.666412228,0.0714,0.514990784,0.0,0.279569892,3140
k639,0.4,0.0,0.0,0.133333333,0.05,0.662253468,0.0,0.565414985,0.0,0.086,558
k537,0.0,0.0,0.0,0.0,0.0,0.732454905,0.0,0.65844041,0.0,0.11827957,1413
k1127,0.0,0.125,0.0,0.0,0.0,0.661566484,0.285714286,0.556152587,0.0,0.247311828,439
k2906,0.0,0.0,0.0,0.0,0.0,0.673266284,0.0,0.638428557,0.0,0.0215,2080
k1757,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.6182506,0.0,0.0108,2796
k366,0.0,0.0,0.0,0.0,0.0,0.677667199,0.0,0.627393962,0.0,0.0968,4
k1275,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.600863902,0.0,0.301075269,1724
k1436,0.0,0.0,0.0,0.0,0.0,0.701287899,0.0,0.626816784,0.0,0.0538,2736
k2149,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.620579397,0.0,0.0215,2213
k598,0.0,0.1875,0.0,0.0,0.0,0.658947518,0.0,0.667063895,0.0,0.0968,549
k700,0.0,0.25,0.0,0.0667,0.05,0.658947518,0.0,0.630097792,0.3,0.290322581,1403
k1501,0.0,0.0625,0.330411704,0.0,0.0,0.658947518,0.0,0.67416955,0.0,0.0215,848
k2297,0.0,0.0,0.0,0.0,0.0,0.821626075,0.0714,0.598800766,0.0,0.440860215,3259
k652,0.0,0.0625,0.0,0.0667,0.0,0.658947518,0.0,0.633843233,0.1,0.0968,2251
k2092,0.0,0.0,0.0,0.0,0.0,0.664064371,0.0,0.596214607,0.0,0.0968,2499
k1020,0.0667,0.125,0.0,0.0,0.0,0.685389857,0.214285714,0.490444731,0.0,0.172043011,1955
k2561,0.133333333,0.0,0.0,0.0,0.0,0.738695676,0.0714,0.568446325,0.0,0.129032258,3239
k581,0.0,0.0625,0.0,0.0,0.0,0.658947518,0.0,0.674810888,0.0,0.0,1957
k2482,0.266666667,0.0625,0.0,0.0,0.0,0.666735979,0.0714,0.531549499,0.0,0.0753,1171
k1624,0.0,0.1875,0.0,0.0,0.0,0.562743307,0.285714286,0.340168299,0.0,0.688172043,1058
k427,0.0,0.0,0.0,0.0,0.0,0.668162592,0.0,0.613951326,0.0,0.0645,1973
k213,0.0,0.0,0.0,0.0,0.0,0.706320525,0.0714,0.582893812,0.0,0.344086022,665
k718,0.0,0.0,0.0,0.0,0.0,0.613390679,0.0714,0.582766476,0.0,0.0323,702
k1382,0.0,0.0625,0.0,0.0,0.0,0.658947518,0.0,0.614815956,0.0,0.0,1035
k2334,0.0,0.0625,0.297586691,0.0,0.0,0.658947518,0.0,0.640441441,0.0,0.0215,2969
k548,0.266666667,0.0,0.0,0.0,0.0,0.765538099,0.0714,0.558617171,0.0,0.225806452,1213
k3249,0.0,0.0,0.0,0.0,0.0,0.680620445,0.0,0.626549001,0.0,0.23655914,349
k288,0.0,0.125,0.0,0.0,0.0,0.677261852,0.142857143,0.538254691,0.0,0.11827957,1095
k1246,0.0667,0.125,0.0,0.0,0.0,0.691062089,0.0714,0.585040701,0.0,0.107526882,2331
k3422,0.0,0.0625,0.0,0.0,0.0,0.686168967,0.0714,0.633503445,0.0,0.0538,1366
k1296,0.0,0.0,0.0,0.2,0.0,0.650324673,0.0,0.556584846,0.1,0.086,226
k1373,0.0,0.0625,0.0,0.0,0.0,0.710452963,0.142857143,0.607926657,0.0,0.225806452,3354
k1268,0.0667,0.1875,0.0,0.0,0.0,0.779356761,0.0,0.566474105,0.0,0.23655914,3302
k1340,0.0667,0.0625,0.0,0.0,0.0,0.658947518,0.0,0.585335126,0.0,0.0215,1009
k515,0.0,0.0,0.0,0.0,0.0,0.691180535,0.0714,0.59757721,0.0,0.0538,1745
k2784,0.0,0.0,0.0,0.0,0.0,0.681768052,0.0714,0.591592561,0.0,0.139784946,2872
k2810,0.0,0.0625,0.0,0.0,0.0,0.718291434,0.0,0.584939477,0.0,0.172043011,2952
k1718,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.617179164,0.0,0.043,70
k2827,0.0,0.125,0.0,0.0,0.0,0.725529781,0.0714,0.466630212,0.0,0.204301075,753
k1550,0.266666667,0.0625,0.0,0.0,0.0,0.696031543,0.142857143,0.527417049,0.0,0.204301075,414
k1618,0.0,0.125,0.0,0.0,0.0,0.726722134,0.142857143,0.51383965,0.0,0.215053763,930
k3097,0.0,0.0,0.0,0.0,0.0,0.832557295,0.0,0.616137629,0.0,0.290322581,2912
k924,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.677604535,0.0,0.0,2340
k155,0.0,0.0625,0.0,0.0,0.0,0.658947518,0.0,0.571318306,0.0,0.0215,312
k1655,0.0,0.125,0.0,0.0,0.0,0.803038,0.0,0.539664362,0.0,0.376344086,3219
k283,0.0,0.125,0.0,0.0,0.0,0.707444442,0.285714286,0.568943009,0.0,0.225806452,2955
k3194,0.0,0.0,0.0,0.0,0.0,0.658947518,0.0,0.669968392,0.0,0.0,1328
k2304,0.0,0.0,0.0,0.0,0.0,0.68649535,0.0714,0.593157687,0.0,0.150537634,2299
k1157,0.0,0.125,0.0,0.2,0.1,0.722855541,0.214285714,0.554628315,0.1,0.440860215,232
k254,0.0,0.0,0.0,0.0,0.0,0.819038695,0.0,0.571614361,0.0,0.247311828,3175
k523,0.133333333,0.0625,0.0,0.0,0.0,0.678019904,0.0,0.577205975,0.0,0.0538,2162
k402,0.0,0.1875,0.0,0.0,0.0,0.658947518,0.0,0.620075968,0.0,0.0,53
k930,0.0,0.0,0.0,0.0,0.0,0.736990058,0.0714,0.570405016,0.0,0.365591398,3101
k2693,0.0,0.5,0.0,0.0,0.15,0.658947518,0.0,0.706146115,0.0,0.086,2787
k905,0.0,0.0625,0.293883731,0.0,0.0,0.658947518,0.0,0.659918713,0.0,0.0,3331
k3100,0.0,0.0625,0.0,0.0,0.0,0.655749485,0.0,0.563781,0.0,0.0753,77
k2527,0.0,0.0,0.0,0.0,0.0,0.811168638,0.0,0.632339539,0.0,0.172043011,2896
k721,0.0,0.0625,0.0,0.0,0.0,0.658947518,0.0,0.635011838,0.0,0.0,1502
k1144,0.0,0.0,0.0,0.0,0.0,0.713795763,0.0714,0.608521192,0.0,0.139784946,258
k1997,0.266666667,0.0625,0.0,0.0,0.0,0.50808984,0.428571429,0.466221943,0.0,0.204301075,2525
k1934,0.0,0.0625,0.0,0.0,0.0,0.693649469,0.0714,0.573865393,0.0,0.387096774,657
k898,0.0667,0.0625,0.0,0.0,0.0,0.641604439,0.0714,0.578971465,0.0,0.0538,180
k855,0.0,0.0,0.0,0.133333333,0.05,0.756030859,0.0714,0.524041108,0.2,0.387096774,120
k702,0.0,0.0625,0.0,0.0,0.0,0.728348788,0.142857143,0.582214311,0.0,0.215053763,2862
k2714,0.0,0.0,0.0,0.0,0.0,0.690309301,0.0,0.637359736,0.0,0.0538,497
k1116,0.0,0.0,0.0,0.0,0.0,0.767191074,0.0,0.6310843,0.0,0.333333333,559
k1492,0.0,0.0,0.0,0.0,0.0,0.808860263,0.0,0.614095033,0.0,0.440860215,372
k1113,0.0,0.0,0.0,0.0,0.0,0.682884073,0.0,0.628478814,0.0,0.0323,2332
k1874,0.0,0.0,0.0,0.0,0.0,0.771726227,0.0,0.59319926,0.0,0.397849462,19
k3056,0.0,0.0625,0.0,0.466666667,0.15,0.712150684,0.0714,0.600958684,0.4,0.172043011,2650
k1084,0.0,0.0,0.0,0.0,0.0,0.743575638,0.0,0.607069683,0.0,0.129032258,3131
k2953,0.0,0.0,0.0,0.0,0.0,0.672492439,0.0714,0.590610828,0.0,0.322580645,2407
k1937,0.0,0.0,0.0,0.0,0.0,0.721571063,0.0714,0.588046574,0.0,0.150537634,3348
k1049,0.0,0.0625,0.0,0.0,0.0,0.609747816,0.214285714,0.548802835,0.0,0.0323,751
k667,0.0667,0.0,0.0,0.0,0.0,0.702014366,0.0714,0.589149351,0.0,0.193548387,455
k2751,0.0,0.0,0.0,0.0,0.0,0.876750693,0.0,0.623770892,0.0,0.322580645,1510
k2606,0.0,0.0,0.0,0.0,0.0,0.770294351,0.0,0.534347883,0.0,0.182795699,2929
k1792,0.0,0.0,0.0,0.0,0.0,0.803767099,0.0,0.600972213,0.0,0.129032258,1371
k1145,0.0,0.0,0.0,0.0,0.0,0.769046723,0.0,0.650056285,0.0,0.11827957,126
k776,0.0,0.0,0.0,0.0,0.0,0.630733758,0.142857143,0.546470893,0.0,0.172043011,1954
k3136,0.0,0.125,0.0,0.0,0.0,0.658947518,0.0,0.639407372,0.0,0.0323,2725
k584,0.0,0.0,0.0,0.0,0.0,0.71385367,0.0714,0.57465942,0.0,0.440860215,2611
k956,0.0,0.0,0.0,0.0,0.0,0.66444603,0.142857143,0.607113947,0.0,0.043,1936
k769,0.0,0.0625,0.0,0.0,0.0,0.748300305,0.142857143,0.585677605,0.0,0.129032258,2095
k3360,0.0,0.125,0.0,0.0,0.0,0.658947518,0.0,0.609742058,0.0,0.0645,2276
k93,0.0,0.125,0.0,0.0,0.0,0.658947518,0.0,0.642365153,0.0,0.0645,1672
k1710,0.0,0.1875,0.0,0.4,0.2,0.741298849,0.0714,0.603964102,0.5,0.430107527,1538
k960,0.0667,0.0,0.0,0.0,0.0,0.835760592,0.0714,0.569346579,0.0,0.333333333,2753
k2837,0.0,0.0,0.0,0.0,0.0,0.780738627,0.0714,0.588935307,0.0,0.204301075,1324
k1772,0.0,0.0625,0.0,0.0,0.0,0.658947518,0.0,0.652367915,0.0,0.0,2335
k3341,0.0,0.0,0.0,0.0,0.0,0.734031549,0.0,0.594349144,0.0,0.430107527,1706
k2761,0.0,0.0625,0.0,0.0,0.0,0.832852093,0.0714,0.620696462,0.0,0.301075269,701
k504,0.0,0.0,0.0,0.0,0.0,0.82064166,0.0714,0.610386011,0.0,0.344086022,498
k356,0.0,0.0,0.0,0.0,0.0,0.669710282,0.0,0.589769732,0.0,0.0645,2291
