Key_2_6,D863,D591,D564,D479,D668,D560,D848,D178,D554,D122,Key_3_20
k1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830996962,0.0,0.0,2985
k571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830996962,0.0,0.0,2957
k980,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.830996962,0.0,0.0,1994
k28,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.830996962,0.0,0.0,293
k539,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.830996962,0.0,0.0,873
k783,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.830996962,0.0,0.0,2366
k513,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.830996962,0.0,0.0,3270
k1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842533833,0.0,0.0,444
k2784,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.830996962,0.0,0.0,477
k2495,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.830996962,0.0,0.0,2913
k1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830996962,0.0,0.0,2823
k439,0.0,0.0,0.0,0.166666667,0.0,0.111111111,0.0,0.788426527,0.142857143,0.0,3291
k989,0.206896552,0.0526,0.0,0.1,0.0,0.0,0.0,0.773353013,0.142857143,0.0,2154
k3357,0.0,0.0,0.0,0.133333333,0.0,0.0,0.0,0.830996962,0.0,0.0,2426
k3088,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.830996962,0.0,0.0,693
k1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83500183,0.0,0.243699651,1992
k690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830996962,0.0,0.0,2831
k1886,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.830996962,0.0,0.0,456
k1994,0.0,0.0,0.0,0.133333333,0.0,0.0,0.0,0.830996962,0.0,0.0,872
k93,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.830996962,0.0,0.0,1257
