Key_2_10,D504,D460,D19,D315,D154,D41,D160,D197,D1,D625,Key_3_31
k2445,0.0,0.0,0.144307476,0.0,0.0,0.0,0.0,0.453801862,0.0,0.0,3268
k2339,0.0,0.0,0.10819582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063
k354,0.0,0.142857143,0.102696589,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,272
k2785,0.0976,0.0,0.0822,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,1925
k747,0.12195122,0.0,0.121390166,0.0,0.0,0.0,0.0,0.0,0.1,0.0588,55
k1842,0.0244,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.0667,0.0588,2592
k536,0.0488,0.142857143,0.184925089,0.0,0.0,0.0,0.0,0.409245009,0.0,0.0,2271
k903,0.0,0.0,0.110643598,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,406
k3124,0.0732,0.0714,0.146493186,0.0,0.0,0.0261,0.0,0.0,0.0667,0.0,1989
k3421,0.0,0.0,0.118387248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582
k2765,0.0,0.0,0.213565326,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,369
k637,0.170731707,0.0,0.182373071,0.0,0.0385,0.0,0.214285714,0.0,0.133333333,0.0,1210
k124,0.146341463,0.142857143,0.176441961,0.0,0.0769,0.157894731,0.0714,0.0,0.1,0.0588,3305
k2509,0.0732,0.0,0.118683655,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,846
k803,0.0732,0.0,0.0597,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,498
k1174,0.12195122,0.0714,0.233373702,0.0,0.0,0.0,0.0357,0.365226282,0.1,0.0,2494
k3215,0.0488,0.0,0.128031386,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,659
k1999,0.0,0.0,0.137597731,0.0,0.0,0.0236,0.0,0.0,0.0333,0.0,1107
k1165,0.12195122,0.142857143,0.133890186,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0,1941
k709,0.0732,0.0,0.132588032,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2148
k2237,0.0976,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,2304
k2485,0.0976,0.0,0.103894858,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,2467
k2084,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,2707
k2214,0.0976,0.142857143,0.175099961,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0,694
k1952,0.0488,0.0,0.0614,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,3047
k985,0.0488,0.0714,0.306965571,0.0,0.0,0.156829922,0.107142857,0.0,0.0667,0.0,1991
k564,0.0244,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,2092
k2461,0.0976,0.214285714,0.164767498,0.0,0.0,0.0784,0.0357,0.0,0.0667,0.0,1032
k1979,0.170731707,0.214285714,0.132132816,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0588,439
k1303,0.0,0.0,0.19342369,0.0,0.0,0.0,0.0,0.262336544,0.0,0.0,1000
k770,0.0,0.285714286,0.139606038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284
k2013,0.0732,0.0,0.155835623,0.0,0.0577,0.0,0.0714,0.0,0.1,0.0,2726
k3269,0.0244,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,1688
k419,0.0488,0.0,0.119820111,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,2454
k1816,0.0488,0.0,0.108045582,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,3098
k1649,0.0,0.0,0.0963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906
k1027,0.195121951,0.0714,0.156360492,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0588,2855
