Key_2_6,D38,D516,D521,D559,D241,D452,D105,D86,D561,D239,Key_3_19
k1577,0.0456,0.0,0.0,0.0,0.0,0.0,0.139797703,0.081,0.0,0.0,2239
k571,0.134595906,0.0,0.0,0.0,0.0,0.0,0.0519,0.0584,0.0,0.0,1391
k980,0.0332,0.0625,0.0,0.0,0.0,0.0,0.679910603,0.0157,0.153846154,0.0,1878
k28,0.0843,0.0,0.0,0.0,0.0,0.0,0.263213509,0.0346,0.0,0.0,832
k539,0.132312038,0.0,0.0,0.0,0.0,0.0,0.615339547,0.0544,0.0,0.0,999
k783,0.0742,0.0,0.0,0.0,0.0,0.0,0.41191509,0.00924,0.0,0.0,1308
k513,0.0654,0.0,0.0,0.0,0.0,0.0,0.702801511,0.038,0.0,0.0,1476
k1499,0.0734,0.0,0.0,0.0,0.0,0.0,0.293255569,0.068,0.0,0.0,1734
k2784,0.0663,0.0,0.0,0.0,0.0,0.0,0.632415717,0.0336,0.0,0.0,2209
k2495,0.110158527,0.0,0.0,0.0,0.0,0.0,0.728003921,0.0649,0.0,0.0,396
k1085,0.213077542,0.0,0.0,0.0,0.0,0.0,0.22632303,0.104740557,0.0,0.0,2007
k439,0.0399,0.0625,0.0,0.05,0.0,0.087,0.646249069,0.142675022,0.0,0.0,1317
k989,0.0683,0.1875,0.0,0.0,0.0,0.0,0.767117599,0.0843,0.0,0.0,547
k3357,0.0522,0.0625,0.0,0.0,0.0,0.0,0.673409954,0.0137,0.0,0.0,374
k3088,0.112366266,0.0,0.0,0.0,0.0,0.0,0.496076907,0.0185,0.0,0.0,3081
k1626,0.146734827,0.0,0.0,0.0,0.0,0.0,0.278695446,0.0705,0.0,0.0,3046
k690,0.323125489,0.0,0.0,0.0,0.0,0.0,0.172587973,0.0381,0.0,0.0,3430
k1886,0.0714,0.0,0.0,0.0,0.0,0.0,0.487336209,0.0702,0.0,0.0,1079
k1994,0.140457838,0.0313,0.0,0.0,0.0,0.0,0.673165691,0.0346,0.0,0.0,2175
