Key_2_8,D752,D881,D232,D811,D68,D159,D202,D32,D125,D48,Key_3_27
k1000,0.0,0.0,0.0,0.0,0.0,0.0,0.826454858,0.113772785,0.0,0.0,1544
k2294,0.0,0.0,0.0,0.0,0.0,0.0323,0.593172082,0.113772785,0.0,0.0,2368
k3139,0.0,0.0,0.0,0.0833,0.0758,0.0,0.593172082,0.0718,0.0,0.208701884,411
k404,0.0,0.0,0.0,0.0,0.0,0.0323,0.593172082,0.115059644,0.0,0.056,257
k1767,0.0,0.0,0.0,0.0,0.0157,0.0968,0.593172082,0.0739,0.0,0.0947,2809
k522,0.0,0.0,0.0,0.0,0.0551,0.0645,0.737447114,0.0517,0.0,0.0,1562
k3410,0.0,0.0,0.0,0.0,0.22473569,0.0,0.721082462,0.0764,0.0,0.137590549,1627
k210,0.0,0.0,0.0,0.0,0.0,0.0645,0.867725712,0.0621,0.0,0.0251,1675
k2675,0.0,0.0,0.0,0.0,0.0388,0.0645,0.593172082,0.109332319,0.0,0.10246687,1830
k1588,0.0,0.0,0.0,0.0,0.0,0.129032258,0.833373247,0.0615,0.0,0.128135499,22
k2511,0.0,0.0,0.0,0.0,0.0,0.0,0.593172082,0.0,0.0,0.0,1640
k643,0.0,0.0,0.0,0.0833,0.0231,0.0323,0.728479817,0.0636,0.0,0.128809438,357
k1361,0.0,0.0,0.663127413,0.0,0.0697,0.129032258,0.648599026,0.0778,0.0,0.109899326,1351
k1244,0.0,0.0,0.0,0.0833,0.123473893,0.0,0.732444586,0.0711,0.0,0.189340933,139
k2717,0.0,0.0,0.0,0.0,0.0,0.0,0.593172082,0.0988,0.0,0.0508,1656
k39,0.0,0.0,0.0,0.0,0.277587103,0.0323,0.777014981,0.143549323,0.0,0.0225,2567
k2316,0.0909,0.0,0.0,0.0,0.0,0.0323,0.593172082,0.11523484,0.0,0.0,1856
k2687,0.0,0.0,0.0,0.0,0.0,0.0,0.593172082,0.0827,0.0,0.0422,3388
k1469,0.0,0.0,0.0,0.0417,0.017,0.0,0.593172082,0.175672886,0.0,0.119354384,1108
k1640,0.181818182,0.0,0.0,0.0,0.0,0.0,0.593172082,0.11523484,0.0,0.0512,210
k1792,0.0,0.0,0.0,0.0,0.0,0.0323,0.813363136,0.100451398,0.0,0.068,2773
k3121,0.181818182,0.0,0.0,0.0833,0.0,0.0,0.593172082,0.0927,0.0,0.184166903,1199
k2322,0.0,0.0,0.0,0.0,0.0,0.0,0.593172082,0.0517,0.0,0.0539,1007
k820,0.181818182,0.0,0.0,0.0,0.235146178,0.0,0.620260238,0.22911646,0.0,0.0597,1649
k2115,0.0,0.0,0.0,0.0,0.0625,0.0,0.825204226,0.108655709,0.0,0.00946,835
k1895,0.0909,0.111111111,0.0,0.0,0.0,0.0968,0.593172082,0.282100317,0.0,0.0,352
k599,0.0,0.0,0.0,0.0417,0.0,0.0,0.593172082,0.100791044,0.0,0.285603948,253
k2631,0.0909,0.0,0.0,0.0833,0.0856,0.0323,0.638700407,0.0977,0.0,0.188823984,2278
k2415,0.0,0.0,0.0,0.0417,0.017,0.0,0.593172082,0.134125771,0.0,0.178020283,1638
k1538,0.0,0.0,0.0,0.0,0.0556,0.0,0.826002501,0.042,0.0,0.0,1665
k1708,0.181818182,0.0,0.0,0.0,0.0,0.0,0.593172082,0.0923,0.0,0.306504902,2469
