Key_0_0,D809,D697,D895,D515,D37,D143,D546,D896,D773,D937,Key_1_3
k2639,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,k2451
k2931,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,k876
k3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k2595
k967,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,k2735
k940,0.0417,0.1,0.0,0.0313,0.0,0.103448276,0.0,0.0,0.0,0.0,k3170
k1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k729
k1859,0.0,0.1,0.0,0.0,0.220102864,0.0,0.0,0.0,0.0,0.0,k1441
k226,0.0,0.0,0.0,0.0,0.0,0.172413793,0.0,0.0,0.0,0.0,k291
k1964,0.0,0.1,0.0,0.0625,0.0,0.137931034,0.0,0.0,0.0,0.0,k1462
k644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k3139
k2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k2338
k1941,0.0,0.0,0.0,0.0,0.0,0.172413793,0.0,0.0,0.0,0.0,k2885
k2029,0.0417,0.0,0.0,0.0,0.153746173,0.0345,0.0,0.0,0.0,0.0,k1261
k601,0.0,0.2,0.0,0.125,0.220102864,0.0345,0.0,0.0,0.0,0.1,k1573
k393,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,k1899
k579,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.222222222,0.0,0.0,k1019
k1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k1760
k2886,0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,k1248
k182,0.0833,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,k3288
k1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,k567
k2813,0.0,0.0,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,k2321
k3235,0.0417,0.1,0.0,0.0938,0.220102864,0.0345,0.0,0.0,0.0,0.1,k3082
k2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k1415
k2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k2227
k402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k1457
k1241,0.0,0.0,0.8125,0.0,0.0,0.172413793,0.0,0.611111111,0.0,0.0,k1357
k1953,0.0,0.0,0.0,0.15625,0.227744211,0.0345,0.0,0.0,0.0,0.0,k2787
k2194,0.0833,0.0,0.0,0.0,0.132255123,0.103448276,0.0588,0.0,0.0,0.0,k123
k3304,0.125,0.0,0.0,0.0313,0.0,0.275862069,0.0,0.0,0.0,0.0,k987
k3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k3254
k1445,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.1,k1427
k1558,0.0833,0.0,0.0,0.125,0.0,0.137931034,0.0,0.0,0.0,0.0,k1107
k3242,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,k831
k1250,0.0,0.0,0.0,0.0625,0.0,0.310344828,0.0,0.0,0.0,0.0,k3379
k3346,0.0,0.0,0.0,0.0625,0.0,0.137931034,0.0,0.0,0.0,0.0,k585
k115,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,k3004
k407,0.0,0.1,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,k1618
k1064,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,k1901
k1347,0.0,0.1,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,k733
k1242,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,k2744
k3118,0.0,0.0,0.0,0.0,0.455488422,0.0,0.0,0.0,0.0,0.0,k2558
k251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k1719
k1492,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,k3169
k2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,k1996
k1726,0.0,0.1,0.0,0.0,0.280667116,0.0,0.176470588,0.0,0.0,0.0,k2331
k2197,0.0417,0.1,0.0,0.0938,0.0,0.0345,0.0,0.0,0.0,0.0,k450
k2384,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,k1497
k338,0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,k1469
